-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 12/31/2021 
Location: Latitude  53.885   Longitude 1.791 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.0 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,WS50M,WD50M
2021,5,10,4,7.72,202.1
2021,5,10,5,7.82,228.32
2021,5,10,6,9.22,244.35
2021,5,10,7,8.57,242.01
2021,5,10,8,9.03,222.3
2021,5,10,9,10.15,207.35
2021,5,10,10,11.19,200.04
2021,5,10,11,11.65,193.02
2021,5,10,12,12.31,187.62
2021,5,10,13,13.36,187.19
2021,5,10,14,13.87,189.89
2021,5,10,15,13.82,191.08
2021,5,10,16,13.69,192.89
2021,5,10,17,13.47,195.51
2021,5,10,18,13.05,193.93
2021,5,10,19,12.87,190.17
2021,5,10,20,12.71,188.8
2021,5,10,21,12.15,191.5
2021,5,10,22,11.44,197.52
2021,5,10,23,10.77,200.68
2021,5,11,0,10.07,200.43
2021,5,11,1,9.47,199.87
2021,5,11,2,8.93,198.63
2021,5,11,3,8.33,195.73
2021,5,11,4,7.75,192.47
2021,5,11,5,7.03,190.89
2021,5,11,6,6.16,191.04
2021,5,11,7,5.49,187.52
2021,5,11,8,4.95,178.82
2021,5,11,9,4.49,165.07
2021,5,11,10,4.36,146.91
2021,5,11,11,5.07,131.88
2021,5,11,12,6.24,124.29
2021,5,11,13,7.11,119.13
2021,5,11,14,8.0,115.89
2021,5,11,15,8.77,113.07
2021,5,11,16,9.36,110.18
2021,5,11,17,9.75,107.01
2021,5,11,18,9.72,104.19
2021,5,11,19,9.47,102.73
2021,5,11,20,9.18,106.06
2021,5,11,21,8.9,113.21
2021,5,11,22,8.6,124.67
2021,5,11,23,8.21,137.12
2021,5,12,0,7.94,151.16
2021,5,12,1,7.78,164.57
2021,5,12,2,7.93,171.1
2021,5,12,3,8.02,178.44
2021,5,12,4,7.79,184.95
2021,5,12,5,7.47,188.18
2021,5,12,6,7.2,190.44
2021,5,12,7,7.03,194.16
2021,5,12,8,6.89,199.13
2021,5,12,9,6.64,202.19
2021,5,12,10,6.31,202.95
2021,5,12,11,6.07,202.4
2021,5,12,12,5.93,198.98
2021,5,12,13,5.89,193.67
2021,5,12,14,5.83,188.63
2021,5,12,15,5.75,181.87
2021,5,12,16,5.74,174.37
2021,5,12,17,6.02,166.88
2021,5,12,18,6.69,161.48
2021,5,12,19,7.32,159.52
2021,5,12,20,7.49,160.11
2021,5,12,21,7.11,161.68
2021,5,12,22,6.65,159.37
2021,5,12,23,6.18,154.93
2021,5,13,0,5.65,150.31
2021,5,13,1,5.2,144.47
2021,5,13,2,4.95,136.86
2021,5,13,3,4.83,128.89
2021,5,13,4,4.83,120.42
2021,5,13,5,5.1,112.4
2021,5,13,6,5.49,106.01
2021,5,13,7,5.74,100.59
2021,5,13,8,5.85,95.9
2021,5,13,9,5.81,91.46
2021,5,13,10,5.73,87.11
2021,5,13,11,5.69,82.74
2021,5,13,12,5.71,79.6
2021,5,13,13,5.6,75.79
2021,5,13,14,5.56,71.57
2021,5,13,15,5.61,66.26
2021,5,13,16,5.65,59.21
2021,5,13,17,5.73,53.43
2021,5,13,18,5.75,48.58
2021,5,13,19,5.74,45.83
2021,5,13,20,5.57,44.43
2021,5,13,21,5.18,41.88
2021,5,13,22,4.73,35.53
2021,5,13,23,4.45,23.95
2021,5,14,0,4.73,10.47
2021,5,14,1,5.46,1.07
2021,5,14,2,6.32,356.53
2021,5,14,3,6.77,355.5
2021,5,14,4,6.75,355.42
2021,5,14,5,6.56,354.87
2021,5,14,6,6.19,354.71
2021,5,14,7,5.71,353.48
2021,5,14,8,5.32,349.76
2021,5,14,9,5.08,345.94
2021,5,14,10,4.85,342.85
2021,5,14,11,4.66,341.14
2021,5,14,12,4.58,339.03
2021,5,14,13,4.5,335.57
2021,5,14,14,4.43,331.36
2021,5,14,15,4.31,327.58
2021,5,14,16,3.97,325.65
2021,5,14,17,3.36,323.69
2021,5,14,18,2.58,317.46
2021,5,14,19,2.0,298.27
2021,5,14,20,2.13,269.79
2021,5,14,21,2.54,255.41
2021,5,14,22,2.67,248.7
2021,5,14,23,2.65,245.02
2021,5,15,0,2.64,242.15
2021,5,15,1,2.61,237.36
2021,5,15,2,2.49,230.36
2021,5,15,3,2.39,222.35
2021,5,15,4,2.29,213.74
2021,5,15,5,2.19,201.35
2021,5,15,6,2.34,186.72
2021,5,15,7,2.71,175.7
2021,5,15,8,3.16,169.33
2021,5,15,9,3.63,163.75
2021,5,15,10,4.12,157.86
2021,5,15,11,4.5,153.03
2021,5,15,12,4.75,147.7
2021,5,15,13,4.92,142.68
2021,5,15,14,5.02,138.34
2021,5,15,15,5.07,134.69
2021,5,15,16,5.07,130.81
2021,5,15,17,5.2,127.3
2021,5,15,18,5.33,123.22
2021,5,15,19,5.5,118.97
2021,5,15,20,5.74,116.36
2021,5,15,21,5.89,114.93
2021,5,15,22,6.03,114.34
2021,5,15,23,6.19,114.85
2021,5,16,0,6.29,115.83
2021,5,16,1,6.31,116.37
2021,5,16,2,6.29,116.47
2021,5,16,3,6.38,116.31
2021,5,16,4,6.51,115.58
2021,5,16,5,6.65,115.45
2021,5,16,6,6.64,115.3
2021,5,16,7,6.53,115.89
2021,5,16,8,6.3,117.61
2021,5,16,9,6.0,120.17
2021,5,16,10,5.68,122.6
2021,5,16,11,5.27,123.38
2021,5,16,12,4.82,121.81
2021,5,16,13,4.54,117.67
2021,5,16,14,4.52,111.16
2021,5,16,15,4.85,104.73
2021,5,16,16,5.43,101.71
2021,5,16,17,5.73,103.07
2021,5,16,18,5.76,106.39
2021,5,16,19,5.64,108.76
2021,5,16,20,5.42,109.87
2021,5,16,21,5.1,108.1
2021,5,16,22,4.81,101.62
2021,5,16,23,4.66,91.92
2021,5,17,0,4.75,80.43
2021,5,17,1,4.96,69.22
2021,5,17,2,5.14,59.3
2021,5,17,3,5.1,50.72
2021,5,17,4,4.92,41.85
2021,5,17,5,4.81,33.82
2021,5,17,6,4.69,27.89
2021,5,17,7,4.49,22.64
2021,5,17,8,4.22,16.99
2021,5,17,9,3.88,10.68
2021,5,17,10,3.52,2.04
2021,5,17,11,3.24,351.81
2021,5,17,12,3.08,339.68
2021,5,17,13,3.08,326.39
2021,5,17,14,3.24,314.71
2021,5,17,15,3.3,307.68
2021,5,17,16,3.17,304.36
2021,5,17,17,3.04,302.3
2021,5,17,18,2.88,300.54
2021,5,17,19,2.52,297.76
2021,5,17,20,2.01,290.19
2021,5,17,21,1.86,275.06
2021,5,17,22,2.17,264.43
2021,5,17,23,2.72,262.73
2021,5,18,0,3.26,265.33
2021,5,18,1,3.62,267.4
2021,5,18,2,3.74,267.48
2021,5,18,3,3.54,265.57
2021,5,18,4,3.35,261.42
2021,5,18,5,3.34,255.35
2021,5,18,6,3.66,250.56
2021,5,18,7,4.16,249.8
2021,5,18,8,4.64,252.76
2021,5,18,9,4.93,256.91
2021,5,18,10,5.11,258.81
2021,5,18,11,5.35,258.89
2021,5,18,12,5.44,257.9
2021,5,18,13,5.25,255.88
2021,5,18,14,4.92,251.97
2021,5,18,15,4.54,243.61
2021,5,18,16,4.26,230.88
2021,5,18,17,4.21,216.93
2021,5,18,18,4.36,205.23
2021,5,18,19,4.65,197.19
2021,5,18,20,5.01,192.78
2021,5,18,21,5.12,194.4
2021,5,18,22,4.7,199.64
2021,5,18,23,3.84,207.87
2021,5,19,0,2.84,220.98
2021,5,19,1,2.04,243.92
2021,5,19,2,1.74,277.22
2021,5,19,3,1.73,305.84
2021,5,19,4,1.64,324.11
2021,5,19,5,1.4,333.58
2021,5,19,6,1.09,330.87
2021,5,19,7,0.94,312.98
2021,5,19,8,1.14,289.55
2021,5,19,9,1.72,284.98
2021,5,19,10,2.41,289.9
2021,5,19,11,3.07,296.43
2021,5,19,12,3.61,303.17
2021,5,19,13,3.95,309.23
2021,5,19,14,4.09,313.92
2021,5,19,15,4.04,317.27
2021,5,19,16,3.79,320.1
2021,5,19,17,3.31,321.61
2021,5,19,18,2.67,318.09
2021,5,19,19,2.09,302.8
2021,5,19,20,2.08,278.86
2021,5,19,21,2.67,260.57
2021,5,19,22,3.29,250.32
2021,5,19,23,3.71,244.03
2021,5,20,0,4.19,241.95
2021,5,20,1,4.9,246.21
2021,5,20,2,5.19,252.85
2021,5,20,3,4.62,256.41
2021,5,20,4,3.7,247.55
2021,5,20,5,3.61,230.62
2021,5,20,6,4.25,215.12
2021,5,20,7,4.79,195.89
2021,5,20,8,6.09,181.1
2021,5,20,9,7.6,174.63
2021,5,20,10,8.77,168.44
2021,5,20,11,9.66,163.27
2021,5,20,12,10.34,159.76
2021,5,20,13,11.08,159.26
2021,5,20,14,12.41,164.63
2021,5,20,15,14.5,167.43
2021,5,20,16,15.17,163.37
2021,5,20,17,15.97,161.49
2021,5,20,18,16.67,166.5
2021,5,20,19,16.24,173.54
2021,5,20,20,15.38,180.93
2021,5,20,21,14.91,189.14
2021,5,20,22,15.38,195.89
2021,5,20,23,15.86,199.24
2021,5,21,0,15.86,200.6
2021,5,21,1,15.58,201.73
2021,5,21,2,15.22,201.72
2021,5,21,3,14.92,201.66
2021,5,21,4,14.64,200.88
2021,5,21,5,14.59,199.0
2021,5,21,6,14.94,197.59
2021,5,21,7,15.17,197.26
2021,5,21,8,15.15,198.33
2021,5,21,9,15.27,199.83
2021,5,21,10,15.38,199.77
2021,5,21,11,15.44,198.87
2021,5,21,12,15.5,199.0
2021,5,21,13,15.34,199.74
2021,5,21,14,15.03,201.04
2021,5,21,15,14.34,202.96
2021,5,21,16,13.52,206.71
2021,5,21,17,12.89,212.7
2021,5,21,18,12.18,217.34
2021,5,21,19,11.19,220.95
2021,5,21,20,10.1,228.2
2021,5,21,21,8.38,244.25
2021,5,21,22,6.98,273.59
2021,5,21,23,7.63,300.74
2021,5,22,0,8.98,308.85
2021,5,22,1,9.94,309.1
2021,5,22,2,9.91,303.06
2021,5,22,3,10.09,299.01
2021,5,22,4,10.37,298.73
2021,5,22,5,10.89,300.61
2021,5,22,6,11.24,302.83
2021,5,22,7,11.48,303.4
2021,5,22,8,12.34,305.39
2021,5,22,9,13.12,306.89
2021,5,22,10,13.83,306.96
2021,5,22,11,14.11,306.49
2021,5,22,12,13.78,305.93
2021,5,22,13,13.15,305.06
2021,5,22,14,12.37,304.16
2021,5,22,15,11.33,303.61
2021,5,22,16,10.11,303.53
2021,5,22,17,8.83,303.04
2021,5,22,18,7.53,301.25
2021,5,22,19,6.31,297.52
2021,5,22,20,5.27,290.21
2021,5,22,21,4.61,277.99
2021,5,22,22,4.29,262.68
2021,5,22,23,4.19,246.83
2021,5,23,0,4.39,232.15
2021,5,23,1,4.89,223.25
2021,5,23,2,5.36,221.57
2021,5,23,3,5.47,225.23
2021,5,23,4,5.37,231.2
2021,5,23,5,5.2,234.66
2021,5,23,6,5.19,233.44
2021,5,23,7,5.43,227.63
2021,5,23,8,6.06,220.87
2021,5,23,9,6.88,213.89
2021,5,23,10,7.83,206.87
2021,5,23,11,8.87,203.74
2021,5,23,12,9.39,201.47
2021,5,23,13,9.63,195.54
2021,5,23,14,9.92,192.27
2021,5,23,15,10.04,183.66
2021,5,23,16,10.59,173.14
2021,5,23,17,11.21,163.32
2021,5,23,18,11.96,160.65
2021,5,23,19,12.53,163.1
2021,5,23,20,13.03,164.71
2021,5,23,21,13.54,164.2
2021,5,23,22,15.55,168.38
2021,5,23,23,16.66,172.67
2021,5,24,0,16.49,175.35
2021,5,24,1,16.16,179.67
2021,5,24,2,14.95,186.18
2021,5,24,3,12.96,196.86
2021,5,24,4,10.73,210.69
2021,5,24,5,9.17,224.41
2021,5,24,6,7.69,227.02
2021,5,24,7,6.75,221.48
2021,5,24,8,6.43,214.56
2021,5,24,9,6.17,208.41
2021,5,24,10,5.88,199.74
2021,5,24,11,5.73,188.23
2021,5,24,12,5.88,175.65
2021,5,24,13,6.23,165.09
2021,5,24,14,6.75,158.96
2021,5,24,15,7.24,156.48
2021,5,24,16,7.58,157.53
2021,5,24,17,7.52,160.53
2021,5,24,18,7.07,165.09
2021,5,24,19,6.3,170.07
2021,5,24,20,5.38,174.75
2021,5,24,21,4.38,181.43
2021,5,24,22,3.27,193.54
2021,5,24,23,2.41,212.81
2021,5,25,0,2.05,237.58
2021,5,25,1,2.24,256.5
2021,5,25,2,2.81,264.73
2021,5,25,3,3.63,268.89
2021,5,25,4,4.43,271.01
2021,5,25,5,5.0,271.34
2021,5,25,6,5.15,270.17
2021,5,25,7,5.06,269.03
2021,5,25,8,4.73,270.09
2021,5,25,9,4.36,272.05
2021,5,25,10,4.14,274.33
2021,5,25,11,4.06,277.19
2021,5,25,12,4.05,279.44
2021,5,25,13,4.15,280.53
2021,5,25,14,4.2,280.08
2021,5,25,15,4.16,279.85
2021,5,25,16,3.94,282.38
2021,5,25,17,3.69,288.9
2021,5,25,18,3.83,297.09
2021,5,25,19,4.14,304.92
2021,5,25,20,4.32,312.8
2021,5,25,21,4.55,319.94
2021,5,25,22,4.86,323.37
2021,5,25,23,5.23,320.82
2021,5,26,0,5.72,314.5
2021,5,26,1,6.46,307.13
2021,5,26,2,7.22,299.78
2021,5,26,3,8.08,293.49
2021,5,26,4,8.65,289.14
2021,5,26,5,8.78,286.16
2021,5,26,6,8.52,288.05
2021,5,26,7,7.57,295.16
2021,5,26,8,6.88,310.11
2021,5,26,9,6.81,327.93
2021,5,26,10,7.23,337.92
2021,5,26,11,7.84,334.74
2021,5,26,12,8.34,326.46
2021,5,26,13,8.7,317.69
2021,5,26,14,8.97,310.23
2021,5,26,15,9.28,306.82
2021,5,26,16,9.65,307.9
2021,5,26,17,9.95,310.67
2021,5,26,18,10.18,311.67
2021,5,26,19,10.36,310.38
2021,5,26,20,10.35,309.4
2021,5,26,21,10.16,310.1
2021,5,26,22,9.78,309.82
2021,5,26,23,9.64,308.85
2021,5,27,0,9.68,310.32
2021,5,27,1,9.58,312.55
2021,5,27,2,9.36,315.1
2021,5,27,3,9.11,317.26
2021,5,27,4,8.93,318.9
2021,5,27,5,8.71,322.43
2021,5,27,6,8.31,327.83
2021,5,27,7,7.79,335.1
2021,5,27,8,7.19,342.04
2021,5,27,9,6.43,342.4
2021,5,27,10,5.8,336.68
2021,5,27,11,5.45,330.09
2021,5,27,12,5.28,325.3
2021,5,27,13,5.13,325.17
2021,5,27,14,4.77,329.41
2021,5,27,15,4.18,332.24
2021,5,27,16,3.31,331.68
2021,5,27,17,2.25,329.79
2021,5,27,18,1.05,324.07
2021,5,27,19,0.3,180.0
2021,5,27,20,1.62,158.86
2021,5,27,21,2.88,166.68
2021,5,27,22,3.88,178.27
2021,5,27,23,4.68,189.62
2021,5,28,0,5.35,198.49
2021,5,28,1,5.84,205.33
2021,5,28,2,6.12,209.71
2021,5,28,3,6.08,212.24
2021,5,28,4,5.67,212.05
2021,5,28,5,5.19,210.31
2021,5,28,6,4.73,205.63
2021,5,28,7,4.33,199.84
2021,5,28,8,4.06,192.89
2021,5,28,9,3.95,186.48
2021,5,28,10,4.01,180.78
2021,5,28,11,4.14,176.86
2021,5,28,12,4.23,173.2
2021,5,28,13,4.2,169.4
2021,5,28,14,4.24,165.94
2021,5,28,15,4.13,163.97
2021,5,28,16,3.93,165.38
2021,5,28,17,3.76,162.84
2021,5,28,18,3.35,157.08
2021,5,28,19,3.02,145.0
2021,5,28,20,3.16,130.99
2021,5,28,21,3.45,120.81
2021,5,28,22,3.87,114.34
2021,5,28,23,4.31,111.45
2021,5,29,0,4.55,111.89
2021,5,29,1,4.59,113.9
2021,5,29,2,4.49,117.23
2021,5,29,3,4.29,121.05
2021,5,29,4,4.14,123.69
2021,5,29,5,3.91,124.26
2021,5,29,6,3.63,123.42
2021,5,29,7,3.29,122.18
2021,5,29,8,3.08,119.94
2021,5,29,9,2.82,116.85
2021,5,29,10,2.55,111.15
2021,5,29,11,2.37,103.35
2021,5,29,12,2.15,94.16
2021,5,29,13,1.97,83.41
2021,5,29,14,1.88,70.81
2021,5,29,15,1.96,61.19
2021,5,29,16,2.15,56.14
2021,5,29,17,2.42,51.54
2021,5,29,18,2.81,47.7
2021,5,29,19,3.27,46.26
2021,5,29,20,3.68,47.15
2021,5,29,21,3.91,46.62
2021,5,29,22,4.02,43.98
2021,5,29,23,4.05,39.92
2021,5,30,0,4.16,35.21
2021,5,30,1,4.35,31.86
2021,5,30,2,4.56,29.9
2021,5,30,3,4.74,29.86
2021,5,30,4,4.84,32.0
2021,5,30,5,4.86,34.66
2021,5,30,6,4.91,39.19
2021,5,30,7,4.97,44.75
2021,5,30,8,5.03,49.85
2021,5,30,9,4.94,52.64
2021,5,30,10,4.79,53.56
2021,5,30,11,4.64,54.04
2021,5,30,12,4.57,55.03
2021,5,30,13,4.53,57.46
2021,5,30,14,4.44,60.46
2021,5,30,15,4.42,64.79
2021,5,30,16,4.46,70.23
2021,5,30,17,4.44,75.74
2021,5,30,18,4.4,80.5
2021,5,30,19,4.37,83.54
2021,5,30,20,4.4,85.01
2021,5,30,21,4.42,85.03
2021,5,30,22,4.47,84.08
2021,5,30,23,4.59,83.35
2021,5,31,0,4.71,83.52
2021,5,31,1,4.82,84.88
2021,5,31,2,4.85,86.31
2021,5,31,3,4.83,87.87
2021,5,31,4,4.85,89.26
2021,5,31,5,5.02,90.36
2021,5,31,6,5.24,91.71
2021,5,31,7,5.42,93.8
2021,5,31,8,5.48,96.47
2021,5,31,9,5.39,98.34
2021,5,31,10,5.19,99.09
2021,5,31,11,5.01,99.79
2021,5,31,12,4.92,100.42
2021,5,31,13,4.94,100.65
2021,5,31,14,5.08,100.36
2021,5,31,15,5.35,99.41
2021,5,31,16,5.71,98.82
2021,5,31,17,6.01,99.12
2021,5,31,18,6.23,100.34
2021,5,31,19,6.36,101.9
2021,5,31,20,6.47,103.41
2021,5,31,21,6.5,104.05
2021,5,31,22,6.4,103.92
2021,5,31,23,6.23,103.18
2021,6,1,0,5.99,101.73
2021,6,1,1,6.08,100.75
2021,6,1,2,6.27,100.48
2021,6,1,3,6.38,100.58
2021,6,1,4,6.5,101.78
2021,6,1,5,6.65,104.15
2021,6,1,6,6.75,103.99
2021,6,1,7,6.93,104.16
2021,6,1,8,6.93,103.69
2021,6,1,9,6.92,101.98
2021,6,1,10,7.03,100.37
2021,6,1,11,7.25,99.3
2021,6,1,12,7.62,98.6
2021,6,1,13,8.14,97.72
2021,6,1,14,8.67,97.56
2021,6,1,15,9.05,98.59
2021,6,1,16,9.26,99.08
2021,6,1,17,9.36,97.97
2021,6,1,18,9.36,95.84
2021,6,1,19,9.44,93.18
2021,6,1,20,9.64,90.7
2021,6,1,21,9.86,88.59
2021,6,1,22,10.01,86.87
2021,6,1,23,9.89,85.83
2021,6,2,0,9.72,86.17
2021,6,2,1,9.18,85.66
2021,6,2,2,8.85,83.46
2021,6,2,3,8.78,80.37
2021,6,2,4,8.83,77.17
2021,6,2,5,8.98,74.66
2021,6,2,6,9.11,73.91
2021,6,2,7,9.05,74.38
2021,6,2,8,9.02,76.02
2021,6,2,9,9.01,77.89
2021,6,2,10,9.09,80.8
2021,6,2,11,9.2,83.96
2021,6,2,12,9.38,85.85
2021,6,2,13,9.57,85.93
2021,6,2,14,9.82,84.38
2021,6,2,15,10.15,82.88
2021,6,2,16,10.44,81.87
2021,6,2,17,10.63,81.63
2021,6,2,18,10.65,81.99
2021,6,2,19,10.54,81.99
2021,6,2,20,10.32,81.21
2021,6,2,21,10.02,79.36
2021,6,2,22,9.72,76.52
2021,6,2,23,9.48,73.49
2021,6,3,0,9.28,70.99
2021,6,3,1,8.95,68.61
2021,6,3,2,8.73,66.97
2021,6,3,3,8.53,65.2
2021,6,3,4,8.42,63.72
2021,6,3,5,8.41,63.7
2021,6,3,6,8.31,64.69
2021,6,3,7,8.02,66.03
2021,6,3,8,7.51,69.02
2021,6,3,9,6.88,73.23
2021,6,3,10,6.29,76.93
2021,6,3,11,5.72,80.64
2021,6,3,12,5.11,85.53
2021,6,3,13,4.52,90.69
2021,6,3,14,4.13,93.68
2021,6,3,15,4.14,93.03
2021,6,3,16,4.51,90.99
2021,6,3,17,5.06,90.71
2021,6,3,18,5.53,93.49
2021,6,3,19,5.67,98.4
2021,6,3,20,5.52,103.68
2021,6,3,21,5.06,109.58
2021,6,3,22,4.48,116.74
2021,6,3,23,3.85,125.24
2021,6,4,0,3.13,135.71
2021,6,4,1,2.32,148.34
2021,6,4,2,1.33,158.7
2021,6,4,3,0.32,62.82
2021,6,4,4,1.64,18.87
2021,6,4,5,2.13,18.63
2021,6,4,6,1.77,11.21
2021,6,4,7,1.98,352.06
2021,6,4,8,3.04,350.68
2021,6,4,9,4.03,347.93
2021,6,4,10,5.14,346.47
2021,6,4,11,5.86,351.18
2021,6,4,12,6.01,357.32
2021,6,4,13,5.82,2.46
2021,6,4,14,5.45,3.78
2021,6,4,15,5.35,2.09
2021,6,4,16,5.56,359.52
2021,6,4,17,6.0,358.21
2021,6,4,18,6.61,359.19
2021,6,4,19,7.13,1.57
2021,6,4,20,7.47,4.5
2021,6,4,21,7.39,6.62
2021,6,4,22,7.03,7.09
2021,6,4,23,6.87,6.79
2021,6,5,0,6.75,4.91
2021,6,5,1,6.73,3.79
2021,6,5,2,6.75,4.38
2021,6,5,3,6.81,4.21
2021,6,5,4,6.91,4.34
2021,6,5,5,7.06,5.72
2021,6,5,6,6.66,1.01
2021,6,5,7,6.09,351.81
2021,6,5,8,5.86,341.81
2021,6,5,9,5.77,334.65
2021,6,5,10,5.65,331.52
2021,6,5,11,5.5,330.38
2021,6,5,12,5.22,328.64
2021,6,5,13,4.78,327.06
2021,6,5,14,4.26,326.37
2021,6,5,15,3.64,328.26
2021,6,5,16,2.95,331.74
2021,6,5,17,2.32,335.16
2021,6,5,18,1.64,342.78
2021,6,5,19,0.91,2.96
2021,6,5,20,0.4,71.57
2021,6,5,21,0.81,160.35
2021,6,5,22,1.62,185.55
2021,6,5,23,2.46,197.17
2021,6,6,0,3.25,203.79
2021,6,6,1,3.92,208.61
2021,6,6,2,4.3,212.45
2021,6,6,3,4.36,214.86
2021,6,6,4,4.14,215.7
2021,6,6,5,3.78,214.48
2021,6,6,6,3.44,211.34
2021,6,6,7,3.13,205.54
2021,6,6,8,2.92,196.79
2021,6,6,9,2.87,188.92
2021,6,6,10,2.96,184.54
2021,6,6,11,3.12,183.01
2021,6,6,12,3.28,182.32
2021,6,6,13,3.41,180.92
2021,6,6,14,3.49,178.84
2021,6,6,15,3.45,178.32
2021,6,6,16,3.27,180.41
2021,6,6,17,2.99,182.55
2021,6,6,18,2.82,184.13
2021,6,6,19,2.79,185.63
2021,6,6,20,2.9,188.04
2021,6,6,21,3.12,189.65
2021,6,6,22,3.41,186.98
2021,6,6,23,3.72,186.51
2021,6,7,0,3.93,187.78
2021,6,7,1,3.97,188.59
2021,6,7,2,3.88,187.4
2021,6,7,3,3.69,186.45
2021,6,7,4,3.54,183.8
2021,6,7,5,3.59,179.0
2021,6,7,6,3.91,173.12
2021,6,7,7,4.46,169.4
2021,6,7,8,5.1,168.78
2021,6,7,9,5.66,169.99
2021,6,7,10,6.13,171.27
2021,6,7,11,6.46,170.54
2021,6,7,12,6.71,167.84
2021,6,7,13,7.0,164.6
2021,6,7,14,7.28,161.68
2021,6,7,15,7.69,159.59
2021,6,7,16,8.22,159.58
2021,6,7,17,8.72,160.96
2021,6,7,18,9.22,162.99
2021,6,7,19,9.41,164.09
2021,6,7,20,9.45,165.88
2021,6,7,21,9.51,169.92
2021,6,7,22,9.49,175.09
2021,6,7,23,9.43,179.57
2021,6,8,0,9.26,182.85
2021,6,8,1,8.77,184.95
2021,6,8,2,8.19,187.89
2021,6,8,3,7.4,190.84
2021,6,8,4,6.48,193.32
2021,6,8,5,5.75,194.79
2021,6,8,6,5.28,194.22
2021,6,8,7,5.05,191.95
2021,6,8,8,5.04,189.81
2021,6,8,9,5.0,190.43
2021,6,8,10,4.79,192.72
2021,6,8,11,4.35,195.31
2021,6,8,12,3.74,195.14
2021,6,8,13,3.14,189.3
2021,6,8,14,2.86,177.81
2021,6,8,15,3.26,167.53
2021,6,8,16,4.01,164.5
2021,6,8,17,4.69,164.95
2021,6,8,18,5.25,165.8
2021,6,8,19,5.76,166.19
2021,6,8,20,6.25,166.4
2021,6,8,21,6.61,167.72
2021,6,8,22,6.75,169.54
2021,6,8,23,6.72,170.64
2021,6,9,0,6.51,171.58
2021,6,9,1,6.22,172.42
2021,6,9,2,5.9,173.62
2021,6,9,3,5.55,175.97
2021,6,9,4,5.31,178.9
2021,6,9,5,5.17,182.6
2021,6,9,6,5.05,186.75
2021,6,9,7,4.96,191.08
2021,6,9,8,5.02,194.79
2021,6,9,9,5.06,198.35
2021,6,9,10,5.03,201.5
2021,6,9,11,4.93,203.07
2021,6,9,12,4.78,202.67
2021,6,9,13,4.69,199.58
2021,6,9,14,4.74,192.96
2021,6,9,15,5.26,183.07
2021,6,9,16,6.18,175.5
2021,6,9,17,7.08,173.02
2021,6,9,18,7.65,174.67
2021,6,9,19,7.85,178.12
2021,6,9,20,7.75,182.14
2021,6,9,21,7.53,189.62
2021,6,9,22,7.45,199.61
2021,6,9,23,7.47,211.53
2021,6,10,0,7.51,228.33
2021,6,10,1,7.73,246.41
2021,6,10,2,7.7,257.28
2021,6,10,3,7.23,260.67
2021,6,10,4,6.63,261.59
2021,6,10,5,6.07,261.41
2021,6,10,6,5.44,257.4
2021,6,10,7,5.05,246.85
2021,6,10,8,5.3,235.75
2021,6,10,9,5.91,229.34
2021,6,10,10,6.42,225.59
2021,6,10,11,6.61,221.07
2021,6,10,12,6.61,215.33
2021,6,10,13,6.59,208.94
2021,6,10,14,6.73,202.39
2021,6,10,15,7.04,195.92
2021,6,10,16,7.48,187.08
2021,6,10,17,8.21,180.98
2021,6,10,18,8.97,180.5
2021,6,10,19,9.44,183.89
2021,6,10,20,9.59,189.05
2021,6,10,21,9.73,194.74
2021,6,10,22,9.99,200.9
2021,6,10,23,10.25,208.4
2021,6,11,0,10.59,217.6
2021,6,11,1,10.87,227.83
2021,6,11,2,11.28,240.95
2021,6,11,3,10.66,245.44
2021,6,11,4,10.11,241.87
2021,6,11,5,9.97,233.77
2021,6,11,6,10.06,227.52
2021,6,11,7,10.2,224.69
2021,6,11,8,10.35,221.91
2021,6,11,9,10.45,219.45
2021,6,11,10,10.35,220.47
2021,6,11,11,9.97,222.62
2021,6,11,12,9.44,224.03
2021,6,11,13,8.91,226.74
2021,6,11,14,8.31,233.37
2021,6,11,15,7.94,245.45
2021,6,11,16,7.67,260.62
2021,6,11,17,7.63,276.7
2021,6,11,18,7.92,292.26
2021,6,11,19,7.99,302.46
2021,6,11,20,7.68,304.56
2021,6,11,21,7.31,297.55
2021,6,11,22,7.72,290.43
2021,6,11,23,8.11,287.6
2021,6,12,0,8.35,285.18
2021,6,12,1,8.93,287.72
2021,6,12,2,8.9,292.49
2021,6,12,3,8.33,294.43
2021,6,12,4,8.08,294.33
2021,6,12,5,8.1,294.98
2021,6,12,6,8.66,296.93
2021,6,12,7,9.18,300.75
2021,6,12,8,9.21,304.46
2021,6,12,9,9.39,307.39
2021,6,12,10,9.3,309.2
2021,6,12,11,8.77,309.72
2021,6,12,12,8.18,310.58
2021,6,12,13,7.38,312.3
2021,6,12,14,6.32,314.5
2021,6,12,15,4.89,315.97
2021,6,12,16,3.27,313.65
2021,6,12,17,1.8,303.35
2021,6,12,18,1.0,253.69
